Application:, Trigno Discover (2.0.1.3)
Date/Time:, 26-09-2025 14:14:45
Collection Length (seconds):, 2.997
 Hamstrings right (85641), Hamstrings right (85641),  Rectus Femoris right (85844),  Rectus Femoris right (85844),  Gastrocnemius left (85904),  Gastrocnemius left (85904), TibilaisÂ Anterior right (85650), TibilaisÂ Anterior right (85650),  Hamstrings left (85586),  Hamstrings left (85586), TibilaisÂ Anterior left (85605), TibilaisÂ Anterior left (85605),  Rectus Femoris left (85878),  Rectus Femoris left (85878),  Gastrocnemius right (85873), Gastrocnemius right (85873), , , , , , , , , , , , , , , , , , , , , ,
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), , , , , , , , , , , , , , , , , , , , , ,
0.0,-0.02540913670796482,0.0,0.015368344250306702,0.0,-0.03297308555258063,0.0,-0.016530010279249805,0.0,-0.012304563742164125,0.0,-0.020178970913867736,0.0,-0.01049089693389399,0.0,0.010747077743383718, , , , , , , , , , , , , , , , , , , , , , 
0.0004655,-0.02914633527609049,0.0004655,0.018304624984631108,0.0004655,-0.024171451961992028,0.0004655,-0.014079647574200453,0.0004655,-0.0126780596083973,0.0004655,-0.015580002468587904,0.0004655,-0.01006873423138327,0.0004655,-0.005638678069048051, , , , , , , , , , , , , , , , , , , , , , 
0.000931,-0.02472514853806101,0.000931,0.02257657419472729,0.000931,-0.02859794283320216,0.000931,-0.0017984418814857637,0.000931,-0.022371127928465344,0.000931,-0.03482290735252874,0.000931,-0.006863505832146337,0.000931,0.00010131180288013063, , , , , , , , , , , , , , , , , , , , , , 
0.0013966,-0.027229665464198364,0.0013966,0.017515805449380965,0.0013966,-0.02493469213440904,0.0013966,-0.008286552049896123,0.0013966,-0.010563848120241887,0.0013966,-0.014378078979982889,0.0013966,-0.010085612237096527,0.0013966,-0.010193568099614733, , , , , , , , , , , , , , , , , , , , , , 
0.0018621,-0.0263812319988959,0.0018621,0.02039247618268565,0.0018621,-0.030428840540387383,0.0018621,0.01790175880123176,0.0018621,-0.008120483422659057,0.0018621,-0.016699147151345583,0.0018621,-0.036332265446450136,0.0018621,-0.005038115439651029, , , , , , , , , , , , , , , , , , , , , , 
0.0023276,-0.01745491333242,0.0023276,0.053513541447057805,0.0023276,-0.03311400185292222,0.0023276,-0.024920830425907297,0.0023276,-0.01727408164894402,0.0023276,-0.009535759320253714,0.0023276,0.009303824384948258,0.0023276,-0.005425580515530011, , , , , , , , , , , , , , , , , , , , , , 
0.0027931,-0.041339907169949335,0.0027931,-0.023445037295724593,0.0027931,-0.03301218114937867,0.0027931,-0.08257625200025454,0.0027931,-0.0339733193793387,0.0027931,0.048079056444800025,0.0027931,0.012651562447595221,0.0027931,-0.021509456448243897, , , , , , , , , , , , , , , , , , , , , , 
0.0032586,-0.027608140178069628,0.0032586,0.017851243666543243,0.0032586,-0.026173024364974692,0.0032586,-0.013687381230605292,0.0032586,-0.009534483778491927,0.0032586,-0.018161285123626653,0.0032586,-0.006444918179423756,0.0032586,-0.006840410401461477, , , , , , , , , , , , , , , , , , , , , , 
0.0037241,-0.02676306764097154,0.0037241,0.01614023473206142,0.0037241,-0.02800625549585971,0.0037241,-0.017647879728540018,0.0037241,-0.015828086864844916,0.0037241,-0.015704542059434206,0.0037241,-0.007802296798860163,0.0037241,-0.00220087450671086, , , , , , , , , , , , , , , , , , , , , , 
0.0041897,-0.04040496922904937,0.0041897,0.06057460678979298,0.0041897,-0.041539674464893435,0.0041897,-0.26736119884262055,0.0041897,-0.2594272938134084,0.0041897,-0.09115165054341308,0.0041897,0.05400925653855922,0.0041897,-0.10654945562031459, , , , , , , , , , , , , , , , , , , , , , 
0.0046552,-0.032307320455689494,0.0046552,0.014839541367206366,0.0046552,-0.020678688493715906,0.0046552,-0.012475313209731569,0.0046552,-0.006131148638928501,0.0046552,-0.05298881162007722,0.0046552,0.005320041222352298,0.0046552,0.0035017685267640084, , , , , , , , , , , , , , , , , , , , , , 
0.0051207,-0.011725592368936137,0.0051207,0.02637715973191139,0.0051207,-0.022503415638723358,0.0051207,0.1671840266687557,0.0051207,-0.038235181369545616,0.0051207,-0.06556450469690422,0.0051207,-0.07527732550638241,0.0051207,-0.048847848434086266, , , , , , , , , , , , , , , , , , , , , , 
0.0055862,0.06840767305050185,0.0055862,-0.005909874716283719,0.0055862,-0.03035598731120668,0.0055862,-0.1371094707928968,0.0055862,0.09073503166373455,0.0055862,-0.027630077166459297,0.0055862,-0.004964322654897818,0.0055862,-0.13001433589514122, , , , , , , , , , , , , , , , , , , , , , 
0.0060517,-0.01951535346774068,0.0060517,0.013497705436731108,0.0060517,-0.016048609825870662,0.0060517,-0.015739820175631632,0.0060517,0.029522745136249674,0.0060517,0.22108522230767572,0.0060517,-0.005845115079787898,0.0060517,0.0014386447641204546, , , , , , , , , , , , , , , , , , , , , , 
0.0065172,0.00024680982742674687,0.0065172,0.014372337069854054,0.0065172,-0.027158399871309274,0.0065172,-0.009457884920819006,0.0065172,-0.011965736365417983,0.0065172,-0.019531384413246984,0.0065172,-0.006497877386638662,0.0065172,-0.004108347136169418, , , , , , , , , , , , , , , , , , , , , , 
0.0069828,-0.027352337191258434,0.0069828,0.015711733945628328,0.0069828,-0.02537036562518933,0.0069828,-0.00849784674808464,0.0069828,-0.011674873968683514,0.0069828,-0.021456915365601785,0.0069828,-0.006936278465746446,0.0069828,0.0059274122093665145, , , , , , , , , , , , , , , , , , , , , , 
0.0074483,-0.04492191420255893,0.0074483,0.09872359861619531,0.0074483,0.008638805106035949,0.0074483,-0.17834421405926765,0.0074483,0.07079933741392533,0.0074483,-0.013349957169086456,0.0074483,-0.0028702968672920924,0.0074483,2.5195712762818845, , , , , , , , , , , , , , , , , , , , , , 
0.0079138,-0.000504973977726924,0.0079138,0.01865477212006106,0.0079138,-0.024588148426692654,0.0079138,-0.007446663273477627,0.0079138,-0.013867337149704633,0.0079138,-0.018714817454494305,0.0079138,-0.012042134874511837,0.0079138,0.0015597377560529983, , , , , , , , , , , , , , , , , , , , , , 
0.0083793,-0.027589632182320824,0.0083793,0.01942557919846207,0.0083793,-0.02808271200933637,0.0083793,-0.009391256147610334,0.0083793,-0.0016252495477391707,0.0083793,-0.017592064359054978,0.0083793,-0.010931171751502993,0.0083793,0.005904675203329723, , , , , , , , , , , , , , , , , , , , , , 
0.0088448,-0.029158810458682353,0.0088448,0.017944170274800227,0.0088448,-0.024062814169579727,0.0088448,-0.01084078123474826,0.0088448,-0.009543059664147136,0.0088448,-0.047046512867214514,0.0088448,0.006388473013988375,0.0088448,0.007279761811395815, , , , , , , , , , , , , , , , , , , , , , 
0.0093103,0.005908200400667387,0.0093103,0.01229930575122803,0.0093103,-0.012797567855369263,0.0093103,0.03549648746836612,0.0093103,-0.019030962237122043,0.0093103,0.019673518663118353,0.0093103,0.035318196805002956,0.0093103,-0.26194460392389124, , , , , , , , , , , , , , , , , , , , , , 
0.0097759,-0.016362451733592093,0.0097759,0.02230416662677283,0.0097759,-0.025584386157181258,0.0097759,-0.01317421880761724,0.0097759,-0.05316464802175086,0.0097759,-0.3979347355522681,0.0097759,-0.012481650594520619,0.0097759,-0.0013680963744474356, , , , , , , , , , , , , , , , , , , , , , 
0.0102414,-0.08424994136864615,0.0102414,0.01423011488891694,0.0102414,-0.018895918679706074,0.0102414,0.1646185215302692,0.0102414,-0.014695952603322616,0.0102414,-0.01007449719177398,0.0102414,0.044691517569419734,0.0102414,0.040021457437545295, , , , , , , , , , , , , , , , , , , , , , 
