Application:, Trigno Discover (2.0.1.3)
Date/Time:, 26-09-2025 14:43:19
Collection Length (seconds):, 2.997
 Hamstrings right (85641), Hamstrings right (85641),  Rectus Femoris right (85844),  Rectus Femoris right (85844),  Gastrocnemius left (85904),  Gastrocnemius left (85904), TibilaisÂ Anterior right (85650), TibilaisÂ Anterior right (85650),  Hamstrings left (85586),  Hamstrings left (85586), TibilaisÂ Anterior left (85605), TibilaisÂ Anterior left (85605),  Rectus Femoris left (85878),  Rectus Femoris left (85878),  Gastrocnemius right (85873), Gastrocnemius right (85873), , , , , , , , , , , , , , , , , , , , , ,
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), , , , , , , , , , , , , , , , , , , , , ,
0.0,0.0038513713313521104,0.0,0.023003882730426608,0.0,-0.02694733724163705,0.0,-0.012120370079593447,0.0,-0.006649546463035862,0.0,-0.01995094980965125,0.0,-0.006365016301993803,0.0,-0.034634364943518625, , , , , , , , , , , , , , , , , , , , , , 
0.0004655,-0.02999364903893256,0.0004655,0.017921530834225465,0.0004655,-0.028446482405382414,0.0004655,-0.014454819097867376,0.0004655,-0.02513688910718823,0.0004655,-0.02492290868082365,0.0004655,-0.009446086845868727,0.0004655,0.0014555814654051034, , , , , , , , , , , , , , , , , , , , , , 
0.000931,-0.018465849631463607,0.000931,0.02070568282724683,0.000931,-0.025247325637574942,0.000931,-0.01605923907175899,0.000931,-0.015540550359825815,0.000931,-0.016264796478389746,0.000931,-0.00882324720617168,0.000931,-0.005268253887198409, , , , , , , , , , , , , , , , , , , , , , 
0.0013966,-0.04765328224826722,0.0013966,0.019380572612982504,0.0013966,-0.03723668344557209,0.0013966,0.008247661240109378,0.0013966,-0.12668340468175296,0.0013966,0.01712472417038214,0.0013966,-0.007408530553462732,0.0013966,-0.016487268586253483, , , , , , , , , , , , , , , , , , , , , , 
0.0018621,-0.029171315172548843,0.0018621,0.01840545040146613,0.0018621,-0.030173251609994456,0.0018621,-0.012991776697841738,0.0018621,-0.0182439356477981,0.0018621,-0.009320172040163227,0.0018621,-0.009892441506970606,0.0018621,-0.0071733732218269034, , , , , , , , , , , , , , , , , , , , , , 
0.0023276,-0.021198537117068737,0.0023276,0.019685106094792355,0.0023276,-0.02377766773200551,0.0023276,-0.012404868497140726,0.0023276,0.017392902566084143,0.0023276,-0.02359611025671724,0.0023276,-0.007530041754336494,0.0023276,0.001926392491898712, , , , , , , , , , , , , , , , , , , , , , 
0.0027931,-0.028257585302229004,0.0027931,0.009471707087472072,0.0027931,-0.042917381499408574,0.0027931,-0.028030880107224636,0.0027931,0.03228854568283398,0.0027931,-0.02350065838536269,0.0027931,-0.006487374364744193,0.0027931,0.07707278230681351, , , , , , , , , , , , , , , , , , , , , , 
0.0032586,-0.027112114082428525,0.0032586,0.024522170468485475,0.0032586,-0.022710520254136918,0.0032586,-0.029941062160694493,0.0032586,-0.008147026444419607,0.0032586,-0.018022345275766523,0.0032586,0.03299284068429107,0.0032586,0.00044045818249162415, , , , , , , , , , , , , , , , , , , , , , 
0.0037241,-0.03241408980773227,0.0037241,0.02039027837549982,0.0037241,-0.027675670874379856,0.0037241,-0.01412621917792424,0.0037241,-0.008091038481174446,0.0037241,-0.019738386068119,0.0037241,-0.008902101757101146,0.0037241,0.011621080403978343, , , , , , , , , , , , , , , , , , , , , , 
0.0041897,0.03938564124572984,0.0041897,0.046717748821659334,0.0041897,-0.037262702143344345,0.0041897,0.05432278492949861,0.0041897,-0.039025518615261275,0.0041897,-0.006454189528163598,0.0041897,-0.012429892981109539,0.0041897,-0.04492448355206599, , , , , , , , , , , , , , , , , , , , , , 
0.0046552,-0.02034452148841897,0.0046552,0.017918512678005566,0.0046552,-0.026438279546969923,0.0046552,-0.01093081633814271,0.0046552,-0.016121736553400153,0.0046552,-0.030833142286964668,0.0046552,-0.014318417954044043,0.0046552,-0.00012415391552241038, , , , , , , , , , , , , , , , , , , , , , 
0.0051207,-0.01989614889938993,0.0051207,0.019160406169751856,0.0051207,-0.09175192903036075,0.0051207,-0.03185903117531087,0.0051207,-0.02384297756616718,0.0051207,-0.05387291928117613,0.0051207,0.02438160220171753,0.0051207,-0.019634158611922206, , , , , , , , , , , , , , , , , , , , , , 
0.0055862,-0.0016227052578217775,0.0055862,0.09922996371141898,0.0055862,-0.02924191928177577,0.0055862,0.11872317905085762,0.0055862,-0.05405887010121316,0.0055862,0.06775955872073632,0.0055862,-0.024912768175760255,0.0055862,-0.0030271394911489907, , , , , , , , , , , , , , , , , , , , , , 
0.0060517,-0.047793391153838176,0.0060517,0.013339480079401446,0.0060517,-0.02615441952566394,0.0060517,-0.11552639412944746,0.0060517,-0.010711757434420427,0.0060517,-0.0031162893416061895,0.0060517,-0.005220183217767257,0.0060517,0.05756085764831873, , , , , , , , , , , , , , , , , , , , , , 
0.0065172,-0.7513447597007255,0.0065172,-0.03608454721472893,0.0065172,-0.07974916130043434,0.0065172,0.03213540944673459,0.0065172,-0.02145661765618763,0.0065172,-0.044212653260203294,0.0065172,0.009373971946260336,0.0065172,0.0003804574394161677, , , , , , , , , , , , , , , , , , , , , , 
0.0069828,-0.008397563524272325,0.0069828,0.028969624086502898,0.0069828,-0.1510410395144854,0.0069828,-0.3133031125987472,0.0069828,-0.009842030183208306,0.0069828,-0.006446484354882003,0.0069828,0.01346466963305914,0.0069828,-0.029108453217525372, , , , , , , , , , , , , , , , , , , , , , 
0.0074483,-0.025412984540962632,0.0074483,0.019442589764317796,0.0074483,-0.02445472617810051,0.0074483,-0.01155878005922648,0.0074483,-0.05105090643003048,0.0074483,-0.019465232853567233,0.0074483,-0.008732675155898855,0.0074483,0.005542992489325673, , , , , , , , , , , , , , , , , , , , , , 
0.0079138,-0.020116202802663886,0.0079138,0.016744890769693162,0.0079138,-0.027044195317525287,0.0079138,-0.014918627350919193,0.0079138,-0.010498613203474536,0.0079138,-0.020254360193326333,0.0079138,-0.00209110176476178,0.0079138,-0.005738083729158523, , , , , , , , , , , , , , , , , , , , , , 
0.0083793,0.08711507728599562,0.0083793,0.07474551551332637,0.0083793,0.06032324268335133,0.0083793,-0.17050760811639487,0.0083793,-0.021309401669449442,0.0083793,-0.023946997166210116,0.0083793,0.01825221421745548,0.0083793,-0.05552769508485468, , , , , , , , , , , , , , , , , , , , , , 
0.0088448,-0.029946909209471198,0.0088448,0.03651790699858838,0.0088448,-0.02854890754162166,0.0088448,0.010454351629602532,0.0088448,-0.014292929549504842,0.0088448,-0.00956240382430213,0.0088448,-0.007432165681025076,0.0088448,0.005832742906776346, , , , , , , , , , , , , , , , , , , , , , 
0.0093103,0.023743742282335265,0.0093103,0.01646612111541195,0.0093103,0.02090624828979048,0.0093103,-0.03523340799231159,0.0093103,0.007982434565476197,0.0093103,0.09215314797069149,0.0093103,-0.005946829871038917,0.0093103,-0.005851393592608317, , , , , , , , , , , , , , , , , , , , , , 
0.0097759,-0.028039147909197815,0.0097759,0.0052927699809488145,0.0097759,-0.04435371522458702,0.0097759,0.0015648877227349386,0.0097759,-0.024810913212930295,0.0097759,0.11871162025262583,0.0097759,0.023621359642603094,0.0097759,0.009209324543398791, , , , , , , , , , , , , , , , , , , , , , 
0.0102414,-0.027180603254766605,0.0102414,0.017810448273508583,0.0102414,-0.02897812769672721,0.0102414,-0.015160929826846409,0.0102414,-0.038758014017909896,0.0102414,-0.02601637169535998,0.0102414,-0.013187827516232684,0.0102414,-0.000785967068880147, , , , , , , , , , , , , , , , , , , , , , 
0.0107069,-0.026236363379954344,0.0107069,0.020546463222518904,0.0107069,-0.027513429307174975,0.0107069,-0.011628269874987012,0.0107069,-0.011882259528594653,0.0107069,-0.014021344567931936,0.0107069,-0.007843624452749345,0.0107069,-0.0016183524856585834, , , , , , , , , , , , , , , , , , , , , , 
0.0111724,-0.030483921467830924,0.0111724,0.013099300882799387,0.0111724,-0.02147321130391068,0.0111724,-0.00857048410524638,0.0111724,-0.010252956113180731,0.0111724,-0.04489273668534535,0.0111724,-0.014182950764886336,0.0111724,-0.008555938436899446, , , , , , , , , , , , , , , , , , , , , , 
0.0116379,-0.13735005484873536,0.0116379,0.019994907426023098,0.0116379,-0.026697834779674738,0.0116379,-0.026553901638493384,0.0116379,-0.013563169455855666,0.0116379,-0.011450552209828081,0.0116379,-0.009713411714409353,0.0116379,-0.01618820601919939, , , , , , , , , , , , , , , , , , , , , , 
0.0121034,-0.025890371695697176,0.0121034,0.021180609171527504,0.0121034,-0.02621736162815327,0.0121034,-0.01897286537597887,0.0121034,-0.005777340837246638,0.0121034,-0.008884411116006597,0.0121034,-0.010905988835227446,0.0121034,0.008282435960438216, , , , , , , , , , , , , , , , , , , , , , 
0.012569,-0.03119885239542802,0.012569,0.01736601246442001,0.012569,-0.02907167785633625,0.012569,-0.013297194882551377,0.012569,-0.007275146629666567,0.012569,-0.018530674736166916,0.012569,-0.012660793260324757,0.012569,0.016808000390204227, , , , , , , , , , , , , , , , , , , , , , 
0.0130345,-0.07856353126381871,0.0130345,0.039560186516728935,0.0130345,-0.028608107603513597,0.0130345,0.013459724720408957,0.0130345,-0.010064185541897983,0.0130345,-0.0053672725256769605,0.0130345,-0.005380040238386358,0.0130345,-0.027301191032756852, , , , , , , , , , , , , , , , , , , , , , 
0.0135,-0.028778251379227772,0.0135,0.022908078651424475,0.0135,-0.03267766655719047,0.0135,-0.11268300238246516,0.0135,-0.013182739575174128,0.0135,-0.06911488627319609,0.0135,0.03095114770142685,0.0135,-0.013807634049257344, , , , , , , , , , , , , , , , , , , , , , 
0.0139655,-0.021906755345479544,0.0139655,0.022556850037975508,0.0139655,0.0681461000767371,0.0139655,-0.006818648314485635,0.0139655,-0.005230068135346927,0.0139655,-0.0172613527625085,0.0139655,-0.016872905448284552,0.0139655,-0.003155110771742432, , , , , , , , , , , , , , , , , , , , , , 
0.014431,0.0058232457596467686,0.014431,-0.006848158464647079,0.014431,0.012183262155149574,0.014431,-0.16108520605229906,0.014431,-0.013669307135775775,0.014431,-0.039264737962232725,0.014431,0.0013564127416604017,0.014431,-0.045021969252247544, , , , , , , , , , , , , , , , , , , , , , 
0.0148966,-0.011225595681911057,0.0148966,0.10584913275290642,0.0148966,-0.027890373209454703,0.0148966,-0.00421749434763135,0.0148966,-0.013018385717723298,0.0148966,-0.011474181531652142,0.0148966,-0.03634235829704201,0.0148966,-0.016496245663816304, , , , , , , , , , , , , , , , , , , , , , 
0.0153621,-0.1355986645267916,0.0153621,0.007509866494451201,0.0153621,-0.03114567439542,0.0153621,0.023011150771124304,0.0153621,-0.01815795909724726,0.0153621,-0.026828600644693616,0.0153621,-0.0041274907145992,0.0153621,-0.0038156391684617415, , , , , , , , , , , , , , , , , , , , , , 
0.0158276,-0.028106272378933626,0.0158276,0.021640321832107283,0.0158276,-0.025466436624510463,0.0158276,0.005266828552868338,0.0158276,-0.02508935156057647,0.0158276,-0.018645049948655953,0.0158276,-0.010779833993056374,0.0158276,0.0817102742894265, , , , , , , , , , , , , , , , , , , , , , 
0.0162931,-0.025951468738158578,0.0162931,0.017381082606072004,0.0162931,-0.02875151466072488,0.0162931,-0.008599941716572641,0.0162931,-0.00649330507922621,0.0162931,-0.01784968385264951,0.0162931,-0.0119261865051926,0.0162931,0.007798193873338525, , , , , , , , , , , , , , , , , , , , , , 
0.0167586,-0.02909065633263232,0.0167586,0.024592371062733896,0.0167586,-0.031628784244647525,0.0167586,-0.011429161081282934,0.0167586,-0.022207589587635215,0.0167586,0.04991706882464975,0.0167586,-0.019434942344883247,0.0167586,-0.004610801685438172, , , , , , , , , , , , , , , , , , , , , , 
0.0172241,-0.023423051677282106,0.0172241,0.016696360344868915,0.0172241,-0.05002410281991374,0.0172241,-0.0063697658167483065,0.0172241,-0.04750535384146525,0.0172241,-0.04166958128106721,0.0172241,0.04974374914802139,0.0172241,-0.008390783744402833, , , , , , , , , , , , , , , , , , , , , , 
0.0176897,0.04071555554158306,0.0176897,0.0364003496093041,0.0176897,-0.02360716024318262,0.0176897,-0.008468667330913256,0.0176897,-0.006520066927567101,0.0176897,-0.02341522186918141,0.0176897,-0.012151397685961761,0.0176897,0.02120757137273539, , , , , , , , , , , , , , , , , , , , , , 
0.0181552,-0.7863548529530753,0.0181552,0.01179925720287531,0.0181552,-0.053349691649412466,0.0181552,0.011877544682953512,0.0181552,-0.014379513469028197,0.0181552,-0.09500190957808988,0.0181552,-0.027662845257140436,0.0181552,0.020940069082192238, , , , , , , , , , , , , , , , , , , , , , 
